ImageId,EncodedPixels
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,14240 2 14761 9 15284 10 15807 12 16331 12 16854 13 17378 14 17901 15 18425 15 18949 15 19473 15 19997 15 20521 15 21045 14 21569 13 22094 11 22620 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,141615 3 142137 7 142660 9 143183 11 143706 13 144229 14 144753 15 145277 15 145800 16 146324 16 146848 16 147372 16 147896 16 148420 16 148944 16 149468 16 149992 15 150516 14 151040 13 151564 12 152087 12 152611 10 153134 10 153658 10 154181 10 154704 12 155213 1 155227 13 155733 8 155750 14 156256 13 156271 18 156779 36 157302 37 157826 38 158350 38 158874 38 159398 39 159922 39 160446 39 160970 39 161494 39 162019 37 162544 35 163068 20 163593 17 164119 12 164643 11 165167 10 165690 11 166214 11 166737 13 167261 13 167784 14 168308 15 168832 15 169355 16 169879 16 170403 16 170927 16 171451 16 171975 15 172499 15 173024 13 173548 12 174073 10 174598 8
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,112776 7 113298 9 113821 11 114345 12 114869 12 115393 12 115917 12 116441 12 116966 10 117492 7
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,127453 5 127976 8 128498 13 129021 14 129544 16 130067 17 130590 19 131113 20 131637 20 132161 20 132685 20 133209 20 133733 20 134257 19 134781 19 135305 18 135829 17 136353 16 136877 13 137401 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,33134 9 33657 10 34180 12 34703 14 35227 14 35751 15 36275 16 36799 15 37323 15 37847 15 38372 14 38896 14 39421 12 39946 10 40472 8 41001 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,95526 2 96047 8 96570 10 97093 12 97617 13 98140 15 98664 15 99188 16 99712 16 100235 17 100759 17 101283 17 101807 17 102332 16 102856 16 103380 15 103904 14 104429 12 104953 12 105477 11 106001 11 106525 11 107049 10 107573 10 108096 12 108620 12 109144 13 109668 13 110191 15 110715 15 111239 15 111763 16 112287 16 112811 16 113335 16 113859 16 114383 16 114907 15 115431 15 115955 14 116479 14 117003 14 117527 14 118052 13 118576 13 119100 13 119623 14 120147 14 120671 15 121195 15 121710 3 121715 20 122233 26 122757 26 123280 27 123805 26 124329 26 124854 24 125380 21 125906 2 125911 14 126436 12 126962 9 127487 6 128012 4
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,45209 2 45730 6 46253 8 46777 8 47301 8 47825 9 48349 8 48874 7 49399 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,54649 3 55171 7 55694 11 56217 14 56740 16 57264 17 57787 19 58311 20 58835 21 59358 22 59882 22 60406 23 60930 22 61454 22 61978 22 62502 22 63026 21 63551 20 64075 19 64600 17 65126 13 65652 7
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,168357 6 168880 8 169403 10 169926 12 170449 14 170972 16 171496 16 172019 17 172543 17 173067 17 173590 19 174114 19 174638 19 175162 18 175686 18 176210 17 176734 16 177259 15 177784 12 178310 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,19030 3 19553 7 20075 10 20598 12 21122 12 21646 13 22169 14 22693 13 23217 13 23740 14 24264 13 24787 13 25310 13 25834 13 26357 13 26880 12 27403 13 27927 13 28450 13 28974 13 29497 13 30021 13 30545 13 31069 13 31593 13 32117 13 32640 14 33164 14 33688 14 34213 13 34737 13 35261 12 35786 11 36310 11 36835 9 37360 8 37887 4
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,130110 1 130634 2 131157 4 131680 7 132204 7 132728 7 133252 8 133775 9 134299 9 134824 8 135350 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,164739 1 165262 4 165786 6 166309 8 166833 9 167356 11 167880 12 168404 13 168928 14 169451 15 169975 15 170499 16 171023 16 171547 16 172071 17 172595 17 173119 17 173643 17 174167 17 174691 17 175215 17 175739 17 176263 17 176788 16 177312 16 177836 15 178361 13 178886 11 179411 8
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,54707 1 55228 5 55751 7 56274 9 56797 10 57320 12 57844 12 58368 12 58892 12 59416 12 59940 11 60463 11 60989 8 61514 6 62039 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,74709 1 75233 1 75756 2 76277 5 76801 6 77325 7 77849 7 78373 7 78897 7 79421 7 79944 8 80468 8 80992 8 81516 9 82040 9 82564 9 83088 9 83612 9 84136 9 84660 9 85184 9 85708 9 86231 10 86756 9 87280 9 87804 9 88328 9 88852 9 89376 8 89901 7 90425 6 90951 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,140266 3 140789 5 141312 8 141835 9 142358 11 142882 11 143405 13 143929 13 144452 14 144976 14 145499 15 146022 16 146546 16 147070 16 147593 17 148117 17 148641 16 149165 16 149689 16 150212 17 150736 16 151260 16 151784 16 152308 15 152831 16 153355 16 153879 15 154403 15 154926 16 155450 16 155974 15 156498 15 157021 16 157545 15 158069 14 158592 14 159116 14 159640 13 160163 14 160687 13 161211 12 161736 10 162260 10 162784 9 163308 9 163833 7 164357 6 164882 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,946 4 1471 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,89521 6 90044 9 90567 11 91090 13 91614 14 92137 15 92661 16 93184 17 93708 17 94232 17 94755 18 95279 18 95803 18 96327 17 96851 17 97374 18 97898 18 98423 16 98947 16 99471 15 99996 14 100521 12 101047 7
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,152985 5 153489 2 153508 7 154011 5 154030 10 154534 8 154553 11 155058 9 155076 13 155581 11 155599 14 156105 12 156121 16 156629 32 157153 32 157677 33 158201 33 158725 33 159249 33 159773 33 160296 34 160821 33 161345 32 161869 32 162393 32 162917 32 163441 32 163965 31 164489 30 165014 29 165538 16 165555 12 166062 15 166086 5 166586 13 167111 10 167635 9 168160 7 168684 5 169209 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,80153 4 80676 7 81200 8 81723 9 82247 10 82770 11 83294 12 83818 12 84342 12 84865 13 85389 13 85914 12 86438 12 86962 11 87487 9 88011 8 88537 4 89062 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,1030 4 1554 5 2078 6 2602 6 3125 6 3649 6 4173 6 4697 6 5222 5 5746 4 6270 3 6794 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,105312 3 105834 6 106358 7 106882 6 107406 6 107930 5 108455 5 108979 5 109505 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,3 15 53 15 521 19 570 18 1040 20 1067 3 1088 19 1559 21 1581 11 1607 18 2078 35 2125 19 2597 34 2644 19 3116 35 3163 18 3635 35 3682 18 4154 35 4201 18 4673 35 4720 17 5192 20 5214 14 5239 17 5711 18 5734 14 5757 18 6230 17 6255 15 6275 19 6749 16 6774 39 7268 14 7294 36 7787 13 7813 36 8306 11 8332 33 8825 8 8850 30 9344 7 9369 23 9864 2 9887 21 10406 21 10924 21 11442 22 11960 23 12479 22 12999 22 13518 22 14037 24 14557 24 15078 23 15599 22 16119 21 16639 20 17157 21 17675 21 18194 21 18713 20 19231 20 19748 21 20267 20 20785 19 21303 18 21821 18 22338 20 22857 19 23374 20 23892 20 24410 20 24927 21 25434 32 25953 29 26471 21 26990 18 27509 18 28028 18 28547 19 29066 18 29585 18 30104 19 30623 19 31142 19 31661 19 32180 18 32699 19 33218 18 33737 17 34256 15 34775 14 35294 13 35813 11 36332 10 36851 9 37370 9 37889 9 38408 8 38927 8 39446 9 39965 9 40484 10 41003 11 41522 11 42041 11 42560 11 43079 11 43598 10 44117 10 44636 9 45155 8 45674 8 46193 8 46712 8 47231 9 47750 10 48269 11 48788 12 49307 12 49826 12 50345 12 50864 12 51383 11 51902 10 52421 9 52940 7 53459 7 53979 5 54498 2 55017 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,58650 3 59168 7 59687 19 60206 19 60725 20 61244 21 61763 21 62282 22 62801 22 63320 22 63839 23 64358 23 64878 23 65397 24 65916 25 66437 24 66957 23 67479 21 67999 21 68519 20 69038 21 69557 22 70077 21 70596 22 71116 21 71635 21 72154 22 72674 21 73193 21 73713 21 74232 21 74751 21 75270 22 75789 24 76308 25 76827 27 77345 29 77864 30 78383 30 78902 30 79420 30 79939 29 80458 28 80978 26 81499 21 82020 17 82541 12
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,18 35 540 30 1060 7 1070 18 1580 1 1592 15 2113 12 2631 13 3151 12 3670 12 4189 12 4708 12 5228 11 5748 9 6270 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,159 12 676 16 1194 17 1712 18 2230 19 2749 19 3268 19 3786 19 4305 19 4823 20 5342 19 5861 19 6380 19 6898 20 7353 8 7417 19 7870 12 7936 19 8387 14 8454 19 8905 16 8973 19 9423 17 9491 20 9942 17 10010 19 10460 19 10504 1 10529 19 10979 19 11021 5 11048 18 11498 19 11539 8 11566 19 12016 20 12057 10 12085 19 12535 20 12576 11 12604 18 13054 20 13095 12 13123 18 13573 20 13614 14 13641 18 14092 20 14133 16 14159 19 14611 20 14653 18 14677 19 15130 20 15172 42 15649 20 15692 41 16168 20 16211 39 16686 21 16730 35 17205 21 17249 26 17724 20 17768 25 18243 20 18287 25 18762 20 18806 26 19280 21 19324 30 19799 21 19841 35 20318 21 20357 40 20837 21 20874 43 21356 22 21391 14 21412 25 21875 22 21908 14 21935 22 22394 23 22426 14 22456 20 22913 26 22943 15 22975 20 23432 44 23495 20 23951 27 23983 8 24015 19 24470 26 24534 19 24988 26 25053 20 25506 26 25572 19 26026 23 26091 20 26545 23 26611 18 27064 22 27132 16 27584 21 27654 13 28103 21 28176 9 28623 20 29143 20 29663 19 29694 7 30184 18 30207 16 30670 9 30703 40 31186 15 31223 40 31704 18 31743 39 32222 20 32262 40 32741 21 32782 40 33259 22 33301 41 33778 22 33820 15 33839 23 34297 22 34340 12 34361 21 34816 22 34859 11 34883 19 35335 22 35379 8 35404 18 35854 22 35924 18 36373 22 36444 17 36892 22 36963 17 37410 21 37482 17 37929 22 38001 18 38448 21 38519 19 38967 20 39038 19 39485 21 39557 19 40004 21 40075 19 40522 22 40594 20 41042 21 41112 20 41562 20 41631 20 42082 19 42150 20 42603 17 42669 20 43123 18 43188 20 43642 19 43706 20 44162 18 44225 20 44681 19 44744 20 45200 19 45262 20 45718 20 45781 21 46237 20 46300 19 46756 20 46818 19 47274 21 47336 20 47793 21 47852 22 48311 22 48369 23 48830 21 48885 24 49348 21 49401 24 49866 21 49918 22 50383 22 50436 19 50900 24 50954 19 51416 27 51472 19 51933 28 51990 20 52450 30 52508 20 52968 18 52996 4 53026 21 53486 17 53516 9 53542 24 54004 16 54035 51 54523 15 54555 50 55041 16 55075 49 55560 15 55595 48 56078 16 56115 47 56596 17 56636 45 57115 17 57157 42 57635 15 57676 42 58154 15 58196 41 58673 14 58714 42 59195 7 59233 21 59257 18 59751 21 59777 17 60270 20 60296 16 60788 20 60815 16 61305 20 61334 16 61823 20 61853 16 62341 20 62372 16 62858 20 62891 16 63375 19 63409 17 63892 19 63928 17 64410 19 64447 17 64928 17 64966 17 65446 17 65485 17 65964 17 66004 17 66483 16 66522 18 67002 16 67041 19 67520 17 67560 19 68039 17 68078 20 68558 17 68597 20 69077 17 69116 20 69596 17 69635 20 70115 17 70154 20 70634 17 70674 20 71154 15 71193 19 71674 13 71712 20 72194 11 72230 20 72749 20 73268 20 73786 21 74304 22 74812 33 75326 37 75844 38 76362 38 76881 37 77399 37 77918 33 78436 23 78955 21 79473 21 79992 20 80510 20 81028 21 81548 19 82067 18 82587 16 83110 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,171 35 223 70 308 18 333 34 692 29 742 68 829 13 855 26 1211 28 1261 67 1349 11 1374 25 1730 27 1780 26 1812 34 1868 10 1893 24 2249 27 2298 25 2333 31 2387 10 2411 24 2768 27 2816 25 2854 28 2905 11 2930 23 3287 26 3334 25 3374 27 3423 13 3448 24 3805 27 3853 25 3894 25 3942 13 3967 23 4324 27 4372 25 4413 25 4460 15 4485 24 4843 27 4890 26 4932 24 4978 17 5003 24 5361 28 5409 26 5451 24 5496 17 5522 23 5880 28 5928 26 5969 24 6014 19 6040 24 6399 27 6446 28 6487 24 6533 19 6558 24 6918 27 6964 30 7004 24 7051 20 7077 24 7436 27 7482 33 7521 25 7568 23 7595 24 7955 27 8001 62 8086 23 8114 24 8473 27 8520 59 8603 27 8632 25 8992 27 9039 56 9119 57 9511 27 9558 54 9636 59 10029 27 10077 51 10154 61 10548 27 10596 38 10672 62 11066 28 11115 37 11191 64 11585 28 11634 34 11710 76 12104 27 12153 33 12229 77 12622 28 12672 32 12747 79 13141 27 13191 32 13266 79 13659 28 13710 32 13783 80 14178 28 14228 32 14302 70 14696 29 14747 33 14820 69 15214 29 15266 33 15338 67 15733 30 15785 34 15856 67 16250 32 16304 34 16375 66 16765 36 16822 34 16893 66 17275 46 17342 33 17412 66 17793 47 17861 32 17931 64 18312 48 18380 33 18450 40 18504 13 18832 47 18899 33 18968 26 19026 11 19354 45 19419 32 19487 22 19545 13 19876 42 19938 34 20006 20 20064 15 20397 39 20457 36 20523 22 20582 17 20917 38 20976 16 20996 19 21041 22 21101 18 21405 7 21437 36 21495 13 21516 20 21557 25 21620 18 21922 13 21957 35 22012 12 22035 24 22067 34 22139 18 22440 16 22476 34 22529 12 22554 65 22658 19 22958 17 22995 34 23046 12 23073 64 23158 10 23178 18 23476 19 23515 33 23563 13 23591 65 23677 12 23697 18 23978 5 23991 24 24034 35 24080 14 24110 64 24198 12 24218 16 24496 38 24553 38 24596 16 24629 62 24717 13 24739 13 25014 39 25073 56 25148 62 25236 13 25261 11 25532 40 25591 55 25666 61 25755 13 25781 10 26049 42 26111 53 26185 61 26270 17 26301 9 26568 43 26629 52 26703 62 26787 19 26820 9 27086 46 27148 51 27221 62 27304 21 27340 8 27605 49 27667 49 27740 64 27823 20 27859 8 28124 52 28185 14 28200 34 28258 65 28341 21 28378 8 28643 71 28723 30 28777 67 28860 21 28898 7 29163 69 29243 28 29295 68 29378 22 29418 6 29682 12 29701 50 29763 27 29813 69 29897 23 29938 5 30202 5 30223 47 30283 26 30331 70 30416 23 30743 46 30803 25 30850 70 30935 23 31263 45 31323 24 31368 72 31454 24 31782 46 31842 23 31887 71 31973 24 32302 45 32361 23 32406 70 32492 24 32822 45 32881 22 32925 69 33012 23 33342 45 33400 22 33443 70 33531 23 33862 44 33920 21 33962 70 34050 23 34382 44 34440 20 34480 70 34569 22 34902 43 34960 19 34998 70 35087 22 35422 43 35480 18 35517 70 35606 20 35942 41 35999 18 36035 71 36124 19 36461 41 36518 18 36554 71 36643 18 36980 40 37037 18 37073 71 37161 18 37499 40 37557 17 37591 72 37678 19 38019 38 38076 17 38110 72 38197 18 38538 38 38595 16 38628 73 38714 20 39057 37 39114 16 39146 38 39190 30 39233 19 39576 36 39633 16 39664 36 39713 27 39750 21 40094 36 40152 15 40182 35 40235 24 40268 21 40614 28 40672 14 40699 36 40757 23 40786 22 41132 26 41191 15 41216 36 41277 50 41651 23 41710 17 41731 40 41796 49 42170 22 42230 60 42316 48 42689 21 42749 59 42835 48 43208 20 43268 60 43354 47 43726 21 43769 5 43787 60 43874 45 44245 20 44286 26 44318 49 44393 44 44764 20 44803 24 44839 46 44913 42 45282 20 45321 24 45360 43 45433 40 45802 19 45840 24 45881 41 45952 39 46319 21 46358 25 46401 39 46472 37 46837 22 46877 25 46921 39 46991 36 47356 21 47396 25 47441 39 47511 35 47874 22 47915 24 47960 39 48030 33 48392 23 48434 24 48479 40 48550 31 48909 25 48953 23 48998 42 49069 30 49425 27 49471 24 49517 44 49588 27 49940 31 49990 24 50037 44 50108 24 50455 35 50508 24 50556 46 50627 22 50973 35 51027 25 51075 46 51146 21 51491 36 51546 24 51594 46 51665 21 52010 35 52064 26 52113 46 52184 20 52528 36 52583 27 52632 45 52703 20 53047 36 53101 28 53151 45 53222 19 53566 36 53620 29 53670 43 53741 19 54086 36 54138 30 54189 40 54260 19 54605 37 54655 32 54708 35 54779 19 55124 81 55227 34 55298 19 55643 81 55745 34 55816 20 56162 80 56264 33 56336 20 56681 80 56782 34 56855 20 57199 82 57300 35 57373 22 57718 83 57816 38 57892 22 58237 86 58331 43 58410 24 58756 139 58929 24 59275 141 59448 25 59794 146 59966 26 60312 148 60485 26 60831 147 61003 27 61350 145 61522 28 61869 142 62041 28 62388 141 62560 29 62907 138 63078 30 63426 137 63597 30 63945 135 64116 31 64464 48 64514 83 64636 30 64983 45 65037 78 65155 30 65502 45 65557 76 65675 28 66021 44 66076 75 66194 28 66540 44 66596 74 66713 28 67060 43 67115 74 67232 27 67579 44 67634 75 67724 8 67751 26 68098 46 68153 77 68241 11 68270 26 68617 47 68671 78 68752 19 68789 26 69136 47 69190 100 69309 25 69655 47 69708 101 69828 25 70174 51 70227 100 70347 26 70694 152 70866 28 71212 152 71385 29 71732 150 71903 30 72250 150 72421 32 72769 149 72938 34 73288 30 73328 108 73456 35 73807 27 73849 105 73972 38 74326 25 74370 102 74490 39 74845 23 74891 98 75008 39 75363 24 75411 94 75526 21 75551 15 75882 24 75932 90 76045 19 76070 15 76400 25 76452 85 76563 20 76589 15 76918 26 76973 79 77081 20 77108 16 77436 28 77493 75 77600 19 77627 16 77951 33 78013 71 78117 21 78146 16 78459 46 78533 70 78635 20 78664 18 78976 49 79052 69 79151 23 79182 19 79494 51 79572 67 79668 25 79700 20 80012 53 80091 67 80185 31 80217 22 80530 54 80609 69 80702 56 81049 55 81128 70 81220 58 81567 56 81646 72 81736 61 82085 58 82165 73 82254 62 82603 59 82682 76 82771 64 83114 72 83198 81 83286 69
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,119 16 635 19 1154 19 1672 20 2190 21 2709 21 3228 21 3746 21 4265 21 4784 20 5304 19 5823 18 6342 18 6861 17 7381 15 7901 14 8421 11 8941 8 9462 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,73318 10 73834 15 74351 19 74868 23 75387 24 75906 26 76425 27 76944 29 77464 29 77984 29 78505 28 79025 27 79545 27 80065 26 80584 25 81104 24 81623 23 82143 22 82662 20 83186 12
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,28199 1 28714 9 29232 11 29751 12 30270 13 30789 14 31308 15 31828 14 32347 14 32867 14 33387 13 33906 14 34426 14 34945 15 35465 15 35983 16 36502 16 37020 17 37539 18 38057 19 38576 19 39094 20 39612 21 40130 22 40642 30 41158 33 41674 36 42192 38 42710 39 43228 40 43747 22 43774 13 44265 21 44784 19 45302 19 45821 19 46340 18 46859 18 47377 19 47896 19 48415 19 48934 19 49452 19 49971 19 50490 18 51008 19 51527 19 52045 19 52564 19 53083 18 53602 18 54122 16 54642 13
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,64512 2 65028 9 65547 10 66065 11 66584 12 67103 12 67623 11 68144 9 68664 7 69183 7 69702 6 70225 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,44312 6 44827 12 45345 15 45864 17 46383 18 46902 19 47421 20 47939 21 48458 21 48976 22 49495 22 50014 23 50532 24 51052 23 51570 24 52090 23 52610 22 53129 22 53649 21 54168 21 54687 21 55205 22 55724 21 56242 22 56761 21 57281 19 57801 15 58323 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,206 17 721 21 1239 22 1757 23 2276 22 2795 21 3313 21 3832 21 4351 21 4870 20 5389 20 5908 20 6426 20 6945 19 7463 19 7982 19 8500 20 9019 20 9538 20 10056 21 10575 21 11094 21 11613 21 12131 22 12650 22 13168 23 13687 23 14206 22 14725 22 15243 23 15763 22 16282 22 16801 21 17321 21 17840 21 18360 20 18879 20 19399 20 19918 20 20436 21 20955 21 21473 22 21992 20 22510 19 23029 17 23548 15 24069 11 24591 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,20992 4 21508 8 22024 11 22541 13 23058 15 23576 15 24094 16 24612 17 25129 19 25646 20 26164 21 26681 22 27199 22 27716 24 28234 24 28753 24 29271 24 29790 23 30309 22 30828 22 31347 21 31865 22 32384 22 32903 22 33422 21 33941 21 34460 20 34979 19 35498 19 36017 18 36536 18 37055 18 37574 17 38093 17 38611 17 39130 16 39649 15 40167 15 40686 13 41206 10 41727 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,39184 6 39700 13 40217 18 40735 22 41252 25 41771 25 42290 26 42808 27 43328 26 43847 27 44367 26 44885 28 45403 30 45922 30 46440 32 46960 31 47480 31 47999 31 48519 31 49040 29 49561 27 50081 27 50602 25 51121 25 51640 25 52159 25 52677 26 53196 26 53713 28 54229 31 54743 36 55261 37 55779 37 56297 39 56816 39 57335 38 57854 38 58374 36 58895 34 59416 32 59940 26 60460 25 60978 25 61495 27 62011 30 62529 31 63045 33 63563 34 64080 36 64597 39 65115 40 65633 42 66151 43 66670 43 67189 43 67709 15 67732 19 68230 11 68252 18 68749 3 68771 18 69290 19 69809 19 70327 20 70846 20 71364 21 71882 21 72400 21 72918 20 73436 20 73954 18 74472 18 74989 19 75505 21 76022 23 76537 26 77052 29 77568 32 78084 33 78603 32 79121 30 79639 29 80158 27 80678 24 81198 22 81718 18 82238 16 82758 13 83279 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,1806 6 2323 10 2841 13 3359 15 3878 16 4397 16 4916 16 5435 16 5954 15 6474 13 6994 10 7515 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,293 15 810 19 1328 21 1846 22 2364 23 2882 23 3401 22 3919 23 4438 22 4956 22 5475 21 5993 21 6511 22 7028 23 7546 22 8063 23 8579 24 9095 24 9612 24 10128 26 10634 38 11152 39 11668 42 12186 43 12704 43 13223 43 13742 41 14260 42 14780 40 15299 39 15819 37 16338 37 16856 37 17375 37 17893 38 18413 37 18932 36 19451 36 19972 34 20493 30 21015 26 21536 21 22059 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,75547 4 76064 6 76583 6 77101 7 77619 8 78138 8 78655 9 79174 8 79693 7 80216 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,367 28 881 34 1399 35 1917 35 2435 35 2953 35 3472 33 3990 32 4509 29 5027 28 5545 28 6064 27 6582 28 7101 28 7619 29 8138 29 8657 30 9176 31 9695 33 10215 33 10734 35 11255 33 11786 22 12306 22 12826 21 13345 22 13863 25 14372 38 14889 42 15405 48 15923 20 15953 22 16441 19 16474 22 16959 20 16995 21 17478 20 17514 23 17995 21 18034 23 18490 14 18517 18 18553 25 18994 32 19037 18 19073 25 19509 36 19558 16 19593 25 20026 38 20079 16 20114 25 20545 37 20599 15 20633 27 21063 38 21119 15 21155 26 21582 38 21638 16 21676 25 22101 38 22157 17 22197 24 22619 39 22677 16 22718 24 23137 21 23168 10 23196 17 23238 24 23656 21 23689 8 23715 17 23758 24 24174 24 24210 8 24234 17 24278 24 24691 26 24730 9 24752 18 24798 24 25210 26 25249 12 25272 17 25318 24 25727 28 25768 13 25791 17 25839 23 26246 24 26287 14 26310 16 26359 22 26765 22 26806 14 26829 16 26879 22 27283 21 27325 15 27348 16 27399 21 27804 19 27843 16 27867 16 27919 21 28323 18 28362 16 28386 16 28438 22 28844 16 28881 17 28905 16 28957 22 29363 15 29400 18 29424 16 29476 22 29882 15 29920 18 29943 16 29995 23 30401 15 30439 39 30514 23 30920 15 30958 40 31032 24 31440 14 31478 39 31551 24 31958 15 31997 38 32070 24 32476 16 32516 38 32588 25 32994 18 33035 38 33107 26 33513 18 33554 37 33626 26 34032 18 34073 36 34145 26 34550 19 34591 36 34663 27 35068 19 35109 36 35182 27 35587 19 35626 25 35655 2 35702 26 36106 18 36143 25 36221 25 36625 18 36661 23 36742 23 37144 17 37179 22 37263 20 37663 15 37697 21 37783 18 38182 15 38215 21 38304 16 38701 13 38734 19 38824 15 39220 13 39252 20 39344 15 39740 10 39771 20 39864 15 40259 9 40289 20 40383 16 40780 6 40808 20 40902 18 41327 20 41420 20 41845 22 41939 22 42364 23 42458 23 42883 23 42977 24 43401 25 43496 24 43919 26 44015 25 44437 27 44535 25 44955 28 45054 26 45473 28 45574 25 45991 29 46094 25 46509 29 46614 25 47027 30 47134 24 47546 30 47653 26 48063 31 48172 26 48581 33 48692 26 49099 34 49211 26 49615 8 49628 25 49730 27 50132 8 50153 19 50249 27 50649 11 50672 19 50768 27 51167 13 51192 19 51289 26 51686 13 51711 18 51809 25 52204 15 52230 18 52332 20 52723 15 52751 16 52852 20 53241 16 53271 15 53372 18 53760 15 53792 14 53891 18 54279 15 54313 13 54411 17 54798 15 54833 13 54930 17 55317 15 55352 14 55449 17 55836 15 55871 15 55968 16 56356 14 56390 17 56487 16 56875 14 56909 17 57006 15 57395 14 57428 18 57525 14 57914 15 57947 19 58044 13 58434 15 58467 18 58564 11 58953 15 58987 18 59084 10 59473 14 59507 17 59603 10 59992 14 60026 17 60122 7 60511 15 60546 16 60642 4 61030 15 61065 16 61161 3 61550 15 61584 16 61681 4 62069 15 62104 15 62200 4 62589 15 62623 14 63108 16 63143 13 63627 17 63663 10 64147 16 64184 6 64666 17 65185 18 65703 19 66222 19 66741 19 67259 20 67777 21 68296 20 68815 20 69334 19 69853 19 70373 18 70894 16 71414 14 71933 14 72453 13 72972 13 73491 14 74010 14 74529 15 75047 17 75566 17 76085 18 76604 18 77124 18 77643 18 78162 18 78682 19 79201 19 79720 20 80239 20 80758 20 81278 19 81797 19 82316 18 82835 18 83355 14
